,FNMA5584 Mtge,FNFA0474 Mtge,FNMA5561 Mtge,FNFS9880 Mtge,FNMA5529 Mtge,FNMA5612 Mtge,FNMA5596 Mtge,FNCB9630 Mtge,FNFA0122 Mtge,FNFS9453 Mtge,FNFS9443 Mtge,FNFS9342 Mtge,FNCB9281 Mtge,FNFS9930 Mtge,FNFA0136 Mtge,FNFS9987 Mtge,FNMA5551 Mtge,FNCB9633 Mtge,FNCB9952 Mtge,FNFA0162 Mtge,FNFA0408 Mtge,FNMA5621 Mtge,FNMA5538 Mtge,FNFS9429 Mtge,FNCB9635 Mtge,FNDB2354 Mtge,FNFS9270 Mtge,FNFS9385 Mtge,FNCB9449 Mtge,FNFA0302 Mtge,FNFA0304 Mtge,FNBU5223 Mtge,FNCB9454 Mtge,FNCB9457 Mtge,FNCB9638 Mtge,FNCB9947 Mtge,FNCB9948 Mtge,FNCB9949 Mtge,FNDC8645 Mtge,FNMB0295 Mtge,FNBU5421 Mtge,FNBU5429 Mtge,FNCB9453 Mtge,FNCB9456 Mtge,FNDB4828 Mtge,FNDC7044 Mtge,FNDC7429 Mtge,FNFA0015 Mtge,FNFA0387 Mtge,FNFP0119 Mtge,FNFS9178 Mtge,FNFS9343 Mtge,FNFS9430 Mtge,FNFS9508 Mtge,FNFS9525 Mtge,FNFS9929 Mtge,FNMA5501 Mtge,FNBF0817 Mtge,FNBU5230 Mtge,FNBU5280 Mtge,FNBU5302 Mtge,FNBU5357 Mtge,FNBU5455 Mtge,FNBU5466 Mtge,FNCB9446 Mtge,FNCB9448 Mtge,FNCB9450 Mtge,FNCB9451 Mtge,FNCB9452 Mtge,FNCB9455 Mtge,FNCB9608 Mtge,FNCB9624 Mtge,FNCB9626 Mtge,FNCB9627 Mtge,FNCB9629 Mtge,FNCB9631 Mtge,FNCB9632 Mtge,FNCB9634 Mtge,FNCB9710 Mtge,FNCB9736 Mtge,FNCB9940 Mtge,FNCB9941 Mtge,FNCB9942 Mtge,FNCB9943 Mtge,FNCB9944 Mtge,FNCB9945 Mtge,FNCB9946 Mtge,FNCB9950 Mtge,FNCB9951 Mtge,FNDB1988 Mtge,FNDB3287 Mtge,FNDB4872 Mtge,FNDB4897 Mtge,FNDC3819 Mtge,FNDC4471 Mtge,FNDC4787 Mtge,FNDC5705 Mtge,FNDC5706 Mtge,FNDC6578 Mtge,FNDC7040 Mtge,FNDC7041 Mtge,FNDC7042 Mtge,FNDC7276 Mtge,FNDC7432 Mtge,FNDC7734 Mtge,FNDC8428 Mtge,FNDC9467 Mtge,FNDC9592 Mtge,FNDC9723 Mtge,FNDC9724 Mtge,FNDC9726 Mtge,FNDC9903 Mtge,FNDD1526 Mtge,FNDD1527 Mtge,FNDD1528 Mtge,FNFA0044 Mtge,FNFA0106 Mtge,FNFA0123 Mtge,FNFA0250 Mtge,FNFA0305 Mtge,FNFA0306 Mtge,FNFA0343 Mtge,FNFA0348 Mtge,FNFA0388 Mtge,FNFA0418 Mtge,FNFA0497 Mtge,FNFA0571 Mtge,FNFS8922 Mtge,FNFS9306 Mtge,FNFS9413 Mtge,FNFS9441 Mtge,FNFS9442 Mtge,FNFS9481 Mtge,FNFS9506 Mtge,FNFS9594 Mtge,FNFS9633 Mtge,FNMA5495 Mtge,FNMB0290 Mtge,FNBF0837 Mtge,FNBM7561 Mtge,FNBU5021 Mtge,FNBU5046 Mtge,FNBU5050 Mtge,FNBU5069 Mtge,FNBU5110 Mtge,FNBU5131 Mtge,FNBU5144 Mtge,FNBU5150 Mtge,FNBU5154 Mtge,FNBU5171 Mtge,FNBU5174 Mtge,FNBU5219 Mtge,FNBU5220 Mtge,FNBU5226 Mtge,FNBU5227 Mtge,FNBU5235 Mtge,FNBU5251 Mtge,FNBU5254 Mtge,FNBU5256 Mtge,FNBU5257 Mtge,FNBU5258 Mtge,FNBU5260 Mtge,FNBU5267 Mtge,FNBU5269 Mtge,FNBU5272 Mtge,FNBU5284 Mtge,FNBU5288 Mtge,FNBU5307 Mtge,FNBU5313 Mtge,FNBU5325 Mtge,FNBU5332 Mtge,FNBU5334 Mtge,FNBU5339 Mtge,FNBU5342 Mtge,FNBU5362 Mtge,FNBU5376 Mtge,FNBU5406 Mtge,FNBU5410 Mtge,FNBU5416 Mtge,FNBU5419 Mtge,FNBU5422 Mtge,FNBU5435 Mtge,FNBU5441 Mtge,FNBU5444 Mtge,FNBU5501 Mtge,FNBU5508 Mtge,FNBU5531 Mtge,FNBU5554 Mtge,FNCB9241 Mtge,FNCB9302 Mtge,FNCB9401 Mtge,FNCB9410 Mtge,FNCB9426 Mtge,FNCB9427 Mtge,FNCB9447 Mtge,FNCB9458 Mtge,FNCB9459 Mtge,FNCB9542 Mtge,FNCB9544 Mtge,FNCB9586 Mtge,FNCB9593 Mtge,FNCB9609 Mtge,FNCB9625 Mtge,FNCB9628 Mtge,FNCB9636 Mtge,FNCB9637 Mtge,FNCB9697 Mtge,FNCB9732 Mtge,FNCB9768 Mtge,FNCB9769 Mtge,FNCB9770 Mtge,FNDB2261 Mtge,FNDB2304 Mtge,FNDB2305 Mtge,FNDB2306 Mtge,FNDB2307 Mtge,FNDB2308 Mtge,FNDB2309 Mtge,FNDB2345 Mtge,FNDB2346 Mtge,FNDB2347 Mtge,FNDB2348 Mtge,FNDB2349 Mtge,FNDB2355 Mtge,FNDB2842 Mtge,FNDB2845 Mtge,FNDB2852 Mtge,FNDB4841 Mtge,FNDB4860 Mtge,FNDB4861 Mtge,FNDB7412 Mtge,FNDB7434 Mtge,FNDB7439 Mtge,FNDB8275 Mtge,FNDB8276 Mtge,FNDB8277 Mtge,FNDB8278 Mtge,FNDB8279 Mtge,FNDB8285 Mtge,FNDB8320 Mtge,FNDC0102 Mtge,FNDC0123 Mtge,FNDC0166 Mtge,FNDC0453 Mtge,FNDC0454 Mtge,FNDC0455 Mtge,FNDC0491 Mtge,FNDC0639 Mtge,FNDC0695 Mtge,FNDC0696 Mtge,FNDC0705 Mtge,FNDC0707 Mtge,FNDC1096 Mtge,FNDC1367 Mtge,FNDC1572 Mtge,FNDC1577 Mtge,FNDC1599 Mtge,FNDC1606 Mtge,FNDC1616 Mtge,FNDC1968 Mtge,FNDC1975 Mtge,FNDC2066 Mtge,FNDC2067 Mtge,FNDC2305 Mtge,FNDC2548 Mtge,FNDC2567 Mtge,FNDC2694 Mtge,FNDC3050 Mtge,FNDC3144 Mtge,FNDC3172 Mtge,FNDC3196 Mtge,FNDC3212 Mtge,FNDC3218 Mtge,FNDC3303 Mtge,FNDC3304 Mtge,FNDC3305 Mtge,FNDC3412 Mtge,FNDC3500 Mtge,FNDC3501 Mtge,FNDC3502 Mtge,FNDC3503 Mtge,FNDC3587 Mtge,FNDC3658 Mtge,FNDC3771 Mtge,FNDC3772 Mtge,FNDC3773 Mtge,FNDC3774 Mtge,FNDC3775 Mtge,FNDC3823 Mtge,FNDC3826 Mtge,FNDC3827 Mtge,FNDC3828 Mtge,FNDC3829 Mtge,FNDC3830 Mtge,FNDC3831 Mtge,FNDC3832 Mtge,FNDC3833 Mtge,FNDC3988 Mtge,FNDC4018 Mtge,FNDC4019 Mtge,FNDC4020 Mtge,FNDC4037 Mtge,FNDC4062 Mtge,FNDC4078 Mtge,FNDC4088 Mtge,FNDC4096 Mtge,FNDC4097 Mtge,FNDC4101 Mtge,FNDC4110 Mtge,FNDC4134 Mtge,FNDC4135 Mtge,FNDC4264 Mtge,FNDC4282 Mtge,FNDC4285 Mtge,FNDC4304 Mtge,FNDC4306 Mtge,FNDC4319 Mtge,FNDC4327 Mtge,FNDC4348 Mtge,FNDC4358 Mtge,FNDC4398 Mtge,FNDC4401 Mtge,FNDC4411 Mtge,FNDC4423 Mtge,FNDC4434 Mtge,FNDC4439 Mtge,FNDC4441 Mtge,FNDC4445 Mtge,FNDC4452 Mtge,FNDC4454 Mtge,FNDC4461 Mtge,FNDC4464 Mtge,FNDC4467 Mtge,FNDC4475 Mtge,FNDC4481 Mtge,FNDC4484 Mtge,FNDC4485 Mtge,FNDC4489 Mtge,FNDC4493 Mtge,FNDC4494 Mtge,FNDC4553 Mtge,FNDC4554 Mtge,FNDC4555 Mtge,FNDC4556 Mtge,FNDC4557 Mtge,FNDC4558 Mtge,FNDC4559 Mtge,FNDC4560 Mtge,FNDC4561 Mtge,FNDC4562 Mtge,FNDC4563 Mtge,FNDC4564 Mtge,FNDC4657 Mtge,FNDC4696 Mtge,FNDC4718 Mtge,FNDC4765 Mtge,FNDC4778 Mtge,FNDC4876 Mtge,FNDC4946 Mtge,FNDC4969 Mtge,FNDC4970 Mtge,FNDC4971 Mtge,FNDC4972 Mtge,FNDC4973 Mtge,FNDC4974 Mtge,FNDC4975 Mtge,FNDC4976 Mtge,FNDC4977 Mtge,FNDC4978 Mtge,FNDC4979 Mtge,FNDC4980 Mtge,FNDC5068 Mtge,FNDC5069 Mtge,FNDC5070 Mtge,FNDC5071 Mtge,FNDC5073 Mtge,FNDC5074 Mtge,FNDC5075 Mtge,FNDC5076 Mtge,FNDC5082 Mtge,FNDC5083 Mtge,FNDC5084 Mtge,FNDC5129 Mtge,FNDC5152 Mtge,FNDC5153 Mtge,FNDC5154 Mtge,FNDC5172 Mtge,FNDC5173 Mtge,FNDC5174 Mtge,FNDC5186 Mtge,FNDC5187 Mtge,FNDC5196 Mtge,FNDC5256 Mtge,FNDC5281 Mtge,FNDC5282 Mtge,FNDC5295 Mtge,FNDC5296 Mtge,FNDC5297 Mtge,FNDC5305 Mtge,FNDC5309 Mtge,FNDC5436 Mtge,FNDC5444 Mtge,FNDC5451 Mtge,FNDC5452 Mtge,FNDC5453 Mtge,FNDC5454 Mtge,FNDC5463 Mtge,FNDC5468 Mtge,FNDC5486 Mtge,FNDC5496 Mtge,FNDC5497 Mtge,FNDC5498 Mtge,FNDC5501 Mtge,FNDC5508 Mtge,FNDC5509 Mtge,FNDC5510 Mtge,FNDC5517 Mtge,FNDC5568 Mtge,FNDC5572 Mtge,FNDC5624 Mtge,FNDC5637 Mtge,FNDC5707 Mtge,FNDC5708 Mtge,FNDC5709 Mtge,FNDC5710 Mtge,FNDC5711 Mtge,FNDC5712 Mtge,FNDC5713 Mtge,FNDC5714 Mtge,FNDC5715 Mtge,FNDC5716 Mtge,FNDC5717 Mtge,FNDC5718 Mtge,FNDC5820 Mtge,FNDC5975 Mtge,FNDC5976 Mtge,FNDC5996 Mtge,FNDC5997 Mtge,FNDC5998 Mtge,FNDC6005 Mtge,FNDC6006 Mtge,FNDC6007 Mtge,FNDC6015 Mtge,FNDC6026 Mtge,FNDC6027 Mtge,FNDC6028 Mtge,FNDC6029 Mtge,FNDC6031 Mtge,FNDC6282 Mtge,FNDC6347 Mtge,FNDC6348 Mtge,FNDC6349 Mtge,FNDC6370 Mtge,FNDC6393 Mtge,FNDC6409 Mtge,FNDC6410 Mtge,FNDC6411 Mtge,FNDC6419 Mtge,FNDC6420 Mtge,FNDC6421 Mtge,FNDC6441 Mtge,FNDC6450 Mtge,FNDC6500 Mtge,FNDC6529 Mtge,FNDC6561 Mtge,FNDC6573 Mtge,FNDC6574 Mtge,FNDC6575 Mtge,FNDC6576 Mtge,FNDC6577 Mtge,FNDC6579 Mtge,FNDC6580 Mtge,FNDC6628 Mtge,FNDC6704 Mtge,FNDC6705 Mtge,FNDC6706 Mtge,FNDC6707 Mtge,FNDC6708 Mtge,FNDC6709 Mtge,FNDC6710 Mtge,FNDC6711 Mtge,FNDC6712 Mtge,FNDC6713 Mtge,FNDC6714 Mtge,FNDC6715 Mtge,FNDC6716 Mtge,FNDC6717 Mtge,FNDC6718 Mtge,FNDC6719 Mtge,FNDC6774 Mtge,FNDC6775 Mtge,FNDC6776 Mtge,FNDC6777 Mtge,FNDC6778 Mtge,FNDC6779 Mtge,FNDC6780 Mtge,FNDC6781 Mtge,FNDC6809 Mtge,FNDC6810 Mtge,FNDC6840 Mtge,FNDC6889 Mtge,FNDC6890 Mtge,FNDC6907 Mtge,FNDC6909 Mtge,FNDC6910 Mtge,FNDC6911 Mtge,FNDC6927 Mtge,FNDC6928 Mtge,FNDC6960 Mtge,FNDC6976 Mtge,FNDC6979 Mtge,FNDC6982 Mtge,FNDC6984 Mtge,FNDC6985 Mtge,FNDC6986 Mtge,FNDC7038 Mtge,FNDC7039 Mtge,FNDC7045 Mtge,FNDC7046 Mtge,FNDC7047 Mtge,FNDC7048 Mtge,FNDC7049 Mtge,FNDC7074 Mtge,FNDC7083 Mtge,FNDC7098 Mtge,FNDC7099 Mtge,FNDC7119 Mtge,FNDC7139 Mtge,FNDC7140 Mtge,FNDC7151 Mtge,FNDC7160 Mtge,FNDC7168 Mtge,FNDC7189 Mtge,FNDC7214 Mtge,FNDC7234 Mtge,FNDC7247 Mtge,FNDC7248 Mtge,FNDC7249 Mtge,FNDC7275 Mtge,FNDC7277 Mtge,FNDC7283 Mtge,FNDC7284 Mtge,FNDC7343 Mtge,FNDC7351 Mtge,FNDC7364 Mtge,FNDC7365 Mtge,FNDC7375 Mtge,FNDC7376 Mtge,FNDC7377 Mtge,FNDC7378 Mtge,FNDC7379 Mtge,FNDC7380 Mtge,FNDC7381 Mtge,FNDC7389 Mtge,FNDC7427 Mtge,FNDC7428 Mtge,FNDC7430 Mtge,FNDC7431 Mtge,FNDC7433 Mtge,FNDC7439 Mtge,FNDC7440 Mtge,FNDC7441 Mtge,FNDC7442 Mtge,FNDC7580 Mtge,FNDC7581 Mtge,FNDC7612 Mtge,FNDC7646 Mtge,FNDC7680 Mtge,FNDC7692 Mtge,FNDC7711 Mtge,FNDC7735 Mtge,FNDC7751 Mtge,FNDC7764 Mtge,FNDC7783 Mtge,FNDC7784 Mtge,FNDC7785 Mtge,FNDC8120 Mtge,FNDC8121 Mtge,FNDC8238 Mtge,FNDC8240 Mtge,FNDC8241 Mtge,FNDC8243 Mtge,FNDC8285 Mtge,FNDC8313 Mtge,FNDC8347 Mtge,FNDC8349 Mtge,FNDC8357 Mtge,FNDC8358 Mtge,FNDC8379 Mtge,FNDC8385 Mtge,FNDC8412 Mtge,FNDC8417 Mtge,FNDC8424 Mtge,FNDC8452 Mtge,FNDC8474 Mtge,FNDC8585 Mtge,FNDC8587 Mtge,FNDC8593 Mtge,FNDC8601 Mtge,FNDC8605 Mtge,FNDC8606 Mtge,FNDC8610 Mtge,FNDC8612 Mtge,FNDC8625 Mtge,FNDC8629 Mtge,FNDC8632 Mtge,FNDC8707 Mtge,FNDC8756 Mtge,FNDC8819 Mtge,FNDC8820 Mtge,FNDC8844 Mtge,FNDC9197 Mtge,FNDC9268 Mtge,FNDC9269 Mtge,FNDC9270 Mtge,FNDC9337 Mtge,FNDC9338 Mtge,FNDC9339 Mtge,FNDC9340 Mtge,FNDC9341 Mtge,FNDC9342 Mtge,FNDC9463 Mtge,FNDC9577 Mtge,FNDC9578 Mtge,FNDC9591 Mtge,FNDC9725 Mtge,FNDC9727 Mtge,FNDC9729 Mtge,FNDC9766 Mtge,FNDC9804 Mtge,FNDC9843 Mtge,FNDC9902 Mtge,FNDC9904 Mtge,FNDC9954 Mtge,FNDC9984 Mtge,FNDD0266 Mtge,FNDD0270 Mtge,FNDD0279 Mtge,FNDD0326 Mtge,FNDD0327 Mtge,FNDD0328 Mtge,FNDD0805 Mtge,FNDD1002 Mtge,FNDD1003 Mtge,FNDD1083 Mtge,FNDD1529 Mtge,FNDD1530 Mtge,FNDD1531 Mtge,FNDD1532 Mtge,FNDD1533 Mtge,FNDD2230 Mtge,FNFA0022 Mtge,FNFA0171 Mtge,FNFA0172 Mtge,FNFA0182 Mtge,FNFA0183 Mtge,FNFA0242 Mtge,FNFA0303 Mtge,FNFA0425 Mtge,FNFA0427 Mtge,FNFA0515 Mtge,FNFA0532 Mtge,FNFS9040 Mtge,FNFS9054 Mtge,FNFS9055 Mtge,FNFS9056 Mtge,FNFS9075 Mtge,FNFS9133 Mtge,FNFS9134 Mtge,FNFS9135 Mtge,FNFS9136 Mtge,FNFS9137 Mtge,FNFS9177 Mtge,FNFS9185 Mtge,FNFS9239 Mtge,FNFS9256 Mtge,FNFS9269 Mtge,FNFS9271 Mtge,FNFS9344 Mtge,FNFS9418 Mtge,FNFS9420 Mtge,FNFS9422 Mtge,FNFS9431 Mtge,FNFS9507 Mtge,FNFS9579 Mtge,FNFS9582 Mtge,FNFS9588 Mtge,FNFS9638 Mtge,FNFS9639 Mtge,FNFS9790 Mtge,FNFS9791 Mtge,FNFS9792 Mtge,FNFS9881 Mtge,FNFS9882 Mtge,FNFS9959 Mtge,FNFS9971 Mtge,FNFS9988 Mtge,FNFS9999 Mtge
2025-01-02,94.1094,,95.4140625,94.46875,94.109375,94.109375,95.44140625,94.47265625,94.46875,94.29296875,94.11328125,94.41015625,94.11328125,94.97265625,96.2421875,96.53515625,94.109375,94.234375,,95.93359375,,95.58203125,95.484375,94.12890625,94.1171875,94.1484375,95.8359375,96.9609375,94.6796875,,,94.12109375,94.28125,94.46875,94.17578125,,,,,94.109375,,,94.41015625,94.12890625,94.109375,94.12890625,94.3125,94.875,,95.7734375,94.34375,96.8203125,94.11328125,94.11328125,94.5625,95.7734375,95.3671875,94.78125,94.46875,94.109375,94.23046875,94.24609375,,,94.99609375,94.7890625,94.5859375,94.5625,94.5078125,95.3671875,94.13671875,95.21484375,94.89453125,94.7109375,94.5390625,94.36328125,94.2421875,95.39453125,94.109375,94.11328125,,,,,,,,,,94.109375,94.109375,94.109375,,94.1484375,94.55859375,94.1484375,94.33203125,94.34375,94.6796875,94.43359375,94.39453125,94.3203125,94.6796875,94.140625,94.578125,94.6796875,94.11328125,94.48828125,,,,94.23046875,,,,96.9609375,95.578125,94.5078125,94.25,,,,,,,,,95.640625,95.51953125,94.26171875,94.24609375,94.21875,95.4609375,94.203125,94.41015625,94.7890625,94.109375,94.109375,,96.8203125,94.5078125,94.28125,94.5625,94.20703125,94.5859375,94.5625,94.5078125,94.41015625,94.7890625,94.23046875,94.1484375,94.5625,94.41015625,94.28125,94.23046875,94.5859375,94.5078125,94.7890625,94.109375,94.6796875,94.12890625,94.1484375,94.20703125,94.99609375,94.109375,94.41015625,94.109375,94.55859375,94.5859375,94.5625,94.5078125,94.41015625,94.7890625,94.46875,94.1484375,95.58203125,,,,,,,,,,,,,94.109375,94.20703125,94.11328125,94.92578125,94.109375,94.28125,94.89453125,94.55859375,94.24609375,94.109375,94.109375,94.109375,94.109375,94.21875,94.93359375,94.62890625,94.33203125,94.5546875,94.8515625,94.88671875,94.28125,94.46875,94.20703125,94.1484375,94.5078125,94.5625,94.1484375,94.55859375,94.5859375,94.6796875,94.6796875,94.7890625,94.5625,94.5859375,94.55859375,94.5078125,94.5625,94.28125,,94.11328125,94.5078125,94.35546875,94.1484375,94.1484375,94.1484375,94.6796875,94.7890625,94.5859375,94.5078125,94.5625,94.1484375,,94.6796875,94.5859375,94.23046875,94.99609375,94.6796875,94.5859375,94.109375,94.41015625,94.5078125,94.1484375,94.5859375,94.1484375,94.109375,94.43359375,94.109375,94.55859375,94.23046875,94.12890625,94.55859375,94.4921875,94.51171875,94.11328125,94.515625,94.41015625,94.11328125,94.1484375,94.35546875,94.109375,94.578125,94.4453125,94.51171875,94.4921875,94.4921875,94.44921875,94.3203125,94.58203125,94.1484375,94.671875,94.44921875,94.3203125,94.109375,94.5078125,94.23046875,94.5625,94.5078125,94.41015625,94.23046875,94.1484375,94.1484375,94.99609375,94.7890625,94.6796875,94.5859375,94.5625,94.5078125,94.41015625,94.23046875,94.11328125,94.6796875,94.5625,94.109375,94.4453125,94.6875,94.578125,94.859375,94.51171875,94.109375,94.4921875,94.4453125,94.5859375,94.5625,94.109375,94.6796875,94.5078125,94.5859375,94.5625,94.55859375,94.5078125,94.55859375,,94.24609375,94.5859375,94.109375,94.109375,94.109375,94.20703125,94.109375,94.55859375,94.5859375,94.5078125,94.46875,94.7890625,94.109375,94.24609375,94.5078125,94.46875,94.6796875,94.109375,94.109375,94.55859375,94.109375,94.109375,94.23046875,94.46875,94.28125,94.41015625,94.5078125,94.5625,94.5859375,94.24609375,94.12890625,94.109375,94.35546875,94.1328125,94.1484375,94.55859375,94.1484375,94.109375,94.36328125,94.50390625,94.44921875,94.43359375,94.234375,94.3203125,94.12890625,94.23046875,94.36328125,94.296875,94.23046875,94.4296875,94.20703125,94.5625,94.5078125,94.41015625,94.23046875,94.5078125,94.41015625,94.24609375,94.35546875,94.5078125,94.28125,94.20703125,94.41015625,94.5859375,94.5625,94.23046875,94.5625,94.5078125,94.41015625,94.7890625,94.23046875,94.6796875,94.6796875,94.5078125,94.7890625,94.7890625,94.5078125,94.6796875,94.5859375,94.5625,94.4453125,94.6875,95.17578125,94.578125,94.51171875,94.4921875,94.7734375,94.109375,94.109375,94.51171875,94.4921875,94.48828125,94.4453125,94.6875,94.578125,94.51171875,94.4921875,94.1484375,94.41015625,94.1484375,94.46875,94.21875,94.43359375,94.39453125,94.23828125,94.12890625,94.23046875,94.36328125,94.296875,94.109375,94.8125,94.4296875,94.12109375,94.5625,94.109375,94.515625,94.515625,94.60546875,94.71875,94.109375,94.23046875,94.53515625,94.109375,94.46484375,94.515625,94.53515625,94.60546875,94.1484375,94.109375,94.11328125,94.23046875,94.5078125,94.46875,94.4453125,94.51171875,94.4921875,94.4453125,94.859375,94.6875,94.578125,94.4453125,94.48828125,94.109375,94.1484375,94.109375,94.5859375,94.5078125,94.23046875,94.5625,94.41015625,94.7890625,95.75,94.1484375,94.11328125,94.23046875,94.41015625,94.5078125,94.5625,94.5859375,94.6796875,94.7890625,94.28125,94.46875,94.24609375,94.28125,94.12890625,94.109375,94.109375,94.109375,,,,,,,,,94.109375,94.46875,94.109375,94.1484375,94.1484375,94.6796875,94.5859375,94.5078125,94.41015625,94.5859375,94.5625,94.109375,94.4296875,94.671875,94.58203125,94.1484375,94.109375,94.4296875,94.50390625,94.44921875,94.23046875,94.36328125,94.58203125,94.11328125,94.20703125,94.23046875,94.41015625,94.5625,94.5078125,94.41015625,94.5859375,94.23046875,94.5078125,94.23046875,94.5625,94.5859375,94.5078125,94.5625,94.5078125,94.7890625,94.5859375,94.7890625,94.89453125,94.5078125,94.41015625,94.41015625,94.109375,94.24609375,94.46875,94.6796875,95.78125,94.5078125,94.12890625,94.28125,94.41015625,94.5859375,94.109375,94.5625,94.5078125,94.23046875,94.28125,94.35546875,94.5625,94.5078125,94.23046875,94.46875,94.1328125,94.41015625,94.1328125,94.11328125,94.4921875,94.51171875,94.6875,94.4453125,94.7734375,94.48828125,94.7890625,94.5859375,94.5625,94.46875,94.12890625,94.5859375,94.5625,94.5078125,94.41015625,94.7890625,94.99609375,94.5078125,94.5078125,94.5625,94.7890625,94.20703125,94.12890625,94.5078125,94.5859375,94.5625,94.1484375,94.5078125,94.24609375,94.5859375,94.46875,94.109375,94.109375,94.55859375,94.24609375,94.5859375,94.109375,94.55859375,94.24609375,94.41015625,94.23046875,94.1484375,94.1484375,94.4921875,94.20703125,94.50390625,94.44921875,94.23046875,94.5625,94.5078125,94.41015625,94.23046875,94.20703125,94.20703125,94.7890625,94.6875,94.4921875,94.7734375,,,,94.5859375,,,94.11328125,94.12890625,,,,,,,,,,,,,,,,,,,96.62109375,95.4765625,94.94921875,95.375,96.62109375,96.26171875,,,,,,95.4765625,95.51953125,95.93359375,96.9609375,96.5859375,94.26171875,94.265625,94.34375,94.28125,94.21875,94.35546875,95.51953125,95.51953125,96.9609375,95.51953125,95.93359375,95.98828125,95.2421875,95.8359375,94.58984375,94.21875,94.11328125,94.234375,94.234375,94.265625,96.9609375,95.51953125,96.9609375,95.734375,95.51953125,95.2421875,94.54296875,96.8203125,95.51953125,95.9921875,95.2421875
